,Año,Trimestre,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total,Periodo,Hasta 512 kbps,Entre 512 Kbps y 1 Mbps,Entre 1 Mbps y 6 Mbps,Entre 6 Mbps y 10 Mbps,Entre 10 Mbps y 20 Mbps,Entre 20 Mbps y 30 Mbps,Más de 30 Mbps,OTROS,Banda ancha fija,Dial up,Provincia,Partido,Localidad,4G,3G,TELEFONIAFIJA,SATELITAL
2751,2015.1799234679504,2.4053380619878535,SI,2.756.294,226.285,325.4676767296961,181.0780307356005,9.571.562,Oct-Dic 2014,-3.556883562119282,-181.79507471292118,5.049.640,859.413,967.508,1.250.366,3.500.882,112.75751326797386,7.842.778,19.856707966107365,CORRIENTES,Capital,Laguna Brava,SI,SI,SI,SI
2752,2018.199853299984,2.935006618835596,SI,2.756.294,226.285,159.5798358224422,110.61336889157721,9.571.562,Oct-Dic 2014,29.9896767657879,153.20300986811856,5.049.640,859.413,967.508,1.250.366,3.500.882,223.63708273258948,7.842.778,30.719344927448553,CORRIENTES,Capital,Riachuelo,SI,SI,SI,SI
2753,2021.0675046911185,2.609148906637623,SI,2.756.294,226.285,58.25680569586575,65.15390911471962,9.571.562,Oct-Dic 2014,62.815245851822766,183.2522743648273,5.049.640,859.413,967.508,1.250.366,3.500.882,124.48348518965565,7.842.778,33.39130369831886,CORRIENTES,Capital,San Cayetano,SI,SI,SI,SI
2754,2015.6710331001332,1.42228629614564,SI,2.756.294,226.285,406.711367703213,201.41047489212153,9.571.562,Oct-Dic 2014,20.98112350315696,753.602989066832,5.049.640,859.413,967.508,1.250.366,3.500.882,263.5673604222003,7.842.778,17.94684000139851,CORRIENTES,Concepción,Concepción,SI,SI,SI,SI
2755,2018.004657438735,1.6148493948747258,SI,2.756.294,226.285,427.6973322686921,160.1809336476444,9.571.562,Oct-Dic 2014,71.15151735152459,333.32239740321006,5.049.640,859.413,967.508,1.250.366,3.500.882,152.63390484351555,7.842.778,23.609221972301647,CORRIENTES,Concepción,Santa Rosa,SI,SI,SI,SI
2756,2014.5086500902419,4.784726925546677,SI,2.756.294,226.285,400.1252918171841,175.69307516748793,9.571.562,Oct-Dic 2014,61.16218456067341,412.7745303152074,5.049.640,859.413,967.508,1.250.366,3.500.882,334.0720706031187,7.842.778,25.85250209202842,CORRIENTES,Concepción,Tabay,SI,SI,SI,SI
2757,2014.4201780261578,2.4902024268759253,SI,2.756.294,226.285,136.20367659938825,186.70394724957262,9.571.562,Oct-Dic 2014,98.74662551075856,192.97727453836455,5.049.640,859.413,967.508,1.250.366,3.500.882,35.17463090100118,7.842.778,34.50091321144314,CORRIENTES,Concepción,Tatacua,SI,SI,SI,SI
2758,2017.246794674829,3.731376348733866,SI,2.756.294,226.285,229.30400613071683,176.19403629254705,9.571.562,Oct-Dic 2014,104.72166209258383,192.21030534810467,5.049.640,859.413,967.508,1.250.366,3.500.882,82.32289466625267,7.842.778,6.378341920381331,CORRIENTES,Curuzú Cuatiá,Cazadores Correntinos,SI,SI,SI,SI
2759,2016.271580004873,2.7187623435627195,SI,2.756.294,226.285,321.81736978988204,76.70213753604948,9.571.562,Oct-Dic 2014,76.83479569971922,59.567848622244185,5.049.640,859.413,967.508,1.250.366,3.500.882,-27.256286239146732,7.842.778,36.14663106672862,CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,SI,SI,SI,SI
2760,2015.40381670025,1.6355236153675379,SI,2.756.294,226.285,271.3156317730231,183.6320633724777,9.571.562,Oct-Dic 2014,86.12834466025691,275.8481264893727,5.049.640,859.413,967.508,1.250.366,3.500.882,300.9315231510111,7.842.778,18.632876649925773,CORRIENTES,Curuzú Cuatiá,Perugorría,SI,SI,SI,SI
2761,2021.2727631293192,3.356567622680509,SI,2.756.294,226.285,150.85646089867612,75.32333273399864,9.571.562,Oct-Dic 2014,50.03237472588831,425.0781905531942,5.049.640,859.413,967.508,1.250.366,3.500.882,224.19951002156168,7.842.778,13.358088681243084,CORRIENTES,Empedrado,El Sombrero,SI,SI,SI,SI
2762,2020.2346140585134,-0.08337272629254722,SI,2.756.294,226.285,239.41429327504298,177.1478475769062,9.571.562,Oct-Dic 2014,87.9132104784892,449.3571834129125,5.049.640,859.413,967.508,1.250.366,3.500.882,77.07883381260882,7.842.778,23.623986516520887,CORRIENTES,Empedrado,Empedrado,SI,SI,SI,SI
2763,2017.0284097797892,3.2569187575686076,SI,2.756.294,226.285,493.6569237841446,156.75812508383297,9.571.562,Oct-Dic 2014,117.51372945502698,397.9938756229647,5.049.640,859.413,967.508,1.250.366,3.500.882,15.689059461869903,7.842.778,32.82477919820378,CORDOBA,Marcos Juárez,Monte Buey,SI,SI,SI,SI
2764,2017.4009029248048,2.379213575157251,SI,2.756.294,226.285,547.3217905231202,139.53114158396377,9.571.562,Oct-Dic 2014,28.26567121515674,348.3988803898539,5.049.640,859.413,967.508,1.250.366,3.500.882,-34.59336448380898,7.842.778,15.734011347890391,CORDOBA,Marcos Juárez,Noetinger,SI,SI,SI,SI
2765,2018.1083924879285,0.5467887311029547,SI,2.756.294,226.285,-35.15987149832279,57.002641148678535,9.571.562,Oct-Dic 2014,47.256066795453776,188.55842859647402,5.049.640,859.413,967.508,1.250.366,3.500.882,324.1625547920979,7.842.778,15.491447262458603,CORDOBA,Marcos Juárez,Saira,SI,SI,SI,SI
2766,2018.3793333153176,2.0862368542136536,SI,2.756.294,226.285,528.748881472723,116.96929146672196,9.571.562,Oct-Dic 2014,-2.2325056522423665,84.16481903697655,5.049.640,859.413,967.508,1.250.366,3.500.882,374.58927327020274,7.842.778,23.214943367436984,CORDOBA,Marcos Juárez,Saladillo,SI,SI,SI,SI
2767,2018.7823374316727,4.399295627925072,SI,2.756.294,226.285,-56.27873632308564,154.51219084761144,9.571.562,Oct-Dic 2014,70.56721729891152,112.03483133793273,5.049.640,859.413,967.508,1.250.366,3.500.882,285.20235648150583,7.842.778,32.805043304766556,CORDOBA,Marcos Juárez,Villa Elisa,SI,SI,SI,SI
2768,2019.598208326307,3.237981732365417,SI,2.756.294,226.285,356.88070938995673,244.15756438241795,9.571.562,Oct-Dic 2014,22.69173282042195,-247.3979542843437,5.049.640,859.413,967.508,1.250.366,3.500.882,5.110088085162502,7.842.778,18.03243797021766,CORDOBA,Minas,Ciénaga del Coro,SI,SI,SI,SI
2769,2017.7918320413405,-0.10928349964787865,SI,2.756.294,226.285,286.4380265058512,14.621662340535892,9.571.562,Oct-Dic 2014,21.563247296170417,-110.62737538538141,5.049.640,859.413,967.508,1.250.366,3.500.882,46.35153537971732,7.842.778,31.509477640024084,CORDOBA,Minas,El Chacho,SI,SI,SI,SI
2770,2022.0768842013208,2.679876052791231,SI,2.756.294,226.285,399.48728692772545,220.43989873624713,9.571.562,Oct-Dic 2014,-3.1740498409327316,-12.614128173361394,5.049.640,859.413,967.508,1.250.366,3.500.882,170.11963620987268,7.842.778,22.704388308680514,CORDOBA,Minas,Estancia de Guadalupe,SI,SI,SI,SI
2771,2019.7878895713075,2.284210824885572,SI,2.756.294,226.285,29.592306557001876,133.71250248514914,9.571.562,Oct-Dic 2014,112.49559880841349,110.36526843647346,5.049.640,859.413,967.508,1.250.366,3.500.882,44.70726240273389,7.842.778,23.010582168184822,CORDOBA,Minas,Guasapampa,SI,SI,SI,SI
2772,2013.5366413383022,2.2639418484024096,SI,2.756.294,226.285,221.53013418174595,179.47010109700668,9.571.562,Oct-Dic 2014,28.182020778335904,614.8419347330364,5.049.640,859.413,967.508,1.250.366,3.500.882,311.24206346661026,7.842.778,16.96741052509753,CORDOBA,Minas,La Playa,SI,SI,SI,SI
2773,2017.728313626761,1.8624115900867846,SI,2.756.294,226.285,568.5356379397381,266.8542290439975,9.571.562,Oct-Dic 2014,2.666780303316507,222.29221048832048,5.049.640,859.413,967.508,1.250.366,3.500.882,210.82306875325128,7.842.778,45.65467328529731,CORDOBA,Minas,San Carlos Minas,SI,SI,SI,SI
2774,2016.1255077433866,3.549602479202438,SI,2.756.294,226.285,300.01242040344016,320.33548253266116,9.571.562,Oct-Dic 2014,92.86622455828751,252.04530719268166,5.049.640,859.413,967.508,1.250.366,3.500.882,34.815879433149036,7.842.778,43.96754211375576,CORDOBA,Minas,Talaini,SI,SI,SI,SI
2775,2018.235578337723,2.8899768331195026,SI,2.756.294,226.285,366.37249327399996,204.5689905122943,9.571.562,Oct-Dic 2014,115.45383800589372,-18.271994455167487,5.049.640,859.413,967.508,1.250.366,3.500.882,91.66813876806842,7.842.778,21.026170410529637,CORDOBA,Minas,Tosno,SI,SI,SI,SI
2776,2016.511621200534,3.03231921051737,SI,2.756.294,226.285,347.5651272759317,248.32307321629062,9.571.562,Oct-Dic 2014,4.013116547605492,247.71595879412257,5.049.640,859.413,967.508,1.250.366,3.500.882,196.6569100030141,7.842.778,22.518911786371582,CORDOBA,Pocho,Chancani,SI,SI,SI,SI
2777,2017.8181064973924,1.800203498036788,SI,2.756.294,226.285,236.9672908272114,239.97196509203042,9.571.562,Oct-Dic 2014,31.15406323262888,242.9404568553985,5.049.640,859.413,967.508,1.250.366,3.500.882,-52.294501777924125,7.842.778,17.302805061531565,CORDOBA,Pocho,Las Palmas,SI,SI,SI,SI
2778,2017.0759774252913,1.4643892434504364,SI,2.756.294,226.285,307.8866020348378,88.59040246668663,9.571.562,Oct-Dic 2014,79.56571211872551,-86.70207734627365,5.049.640,859.413,967.508,1.250.366,3.500.882,202.39315986624055,7.842.778,25.294222967286284,CORDOBA,Pocho,Los Talares,SI,SI,SI,SI
2779,2018.521691253574,0.6960400574843724,SI,2.756.294,226.285,559.1653412646706,171.40965934329387,9.571.562,Oct-Dic 2014,10.125620175298046,89.46367494402057,5.049.640,859.413,967.508,1.250.366,3.500.882,163.7390068200693,7.842.778,28.90820482431326,CORDOBA,Pocho,Salsacate,SI,SI,SI,SI
2780,2015.9492719887726,2.105374844813915,SI,2.756.294,226.285,316.9324406867678,48.910731538756025,9.571.562,Oct-Dic 2014,-58.161302927861065,281.502626339822,5.049.640,859.413,967.508,1.250.366,3.500.882,205.05023305811665,7.842.778,13.142382581634529,CORDOBA,Pocho,San Gerónimo,SI,SI,SI,SI
2781,2016.2831779465846,2.0950024366227065,SI,2.756.294,226.285,419.44411360191987,71.30663881022095,9.571.562,Oct-Dic 2014,23.262146847217778,39.65405761581542,5.049.640,859.413,967.508,1.250.366,3.500.882,167.37113470007287,7.842.778,20.440422882266276,CORDOBA,Pocho,Tala Cañada,SI,SI,SI,SI
2782,2018.779114589472,3.1485426228781748,SI,2.756.294,226.285,250.96048911142367,164.04913353099312,9.571.562,Oct-Dic 2014,151.17640044814488,-124.12759366531964,5.049.640,859.413,967.508,1.250.366,3.500.882,-12.839970837604994,7.842.778,19.254780245310595,CORRIENTES,Esquina,Esquina,SI,SI,SI,SI
2783,2018.9601705928471,3.9897605898633826,SI,2.756.294,226.285,322.9493805496887,144.15073573833254,9.571.562,Oct-Dic 2014,58.90637454463935,357.05912210190974,5.049.640,859.413,967.508,1.250.366,3.500.882,0.5963688625770658,7.842.778,31.436782683788536,CORRIENTES,Esquina,Pueblo Libertador,SI,SI,SI,SI
2784,2020.1002456191623,2.0388845265825344,SI,2.756.294,226.285,389.90004580518973,127.04894131987425,9.571.562,Oct-Dic 2014,54.410107997385026,181.6234673836258,5.049.640,859.413,967.508,1.250.366,3.500.882,94.50296444867588,7.842.778,32.54561321200993,CORRIENTES,General Alvear,Alvear,SI,SI,SI,SI
2785,2018.0324302149822,1.1411586154985218,SI,2.756.294,226.285,189.73456978505578,170.90525641465422,9.571.562,Oct-Dic 2014,29.271993374030554,320.1440813293209,5.049.640,859.413,967.508,1.250.366,3.500.882,0.3756441966270785,7.842.778,14.657812237543904,CORRIENTES,General Alvear,Estación Torrent,SI,SI,SI,SI
2786,2023.3060268421132,2.96096878683044,SI,2.756.294,226.285,590.073091763123,188.80815403136722,9.571.562,Oct-Dic 2014,146.98959928479024,189.97094183687892,5.049.640,859.413,967.508,1.250.366,3.500.882,223.3446545054012,7.842.778,26.667836707618655,CORRIENTES,General Paz,Itá Ibaté,SI,SI,SI,SI
2787,2015.881702693046,1.604266046944916,SI,2.756.294,226.285,652.5219714209495,251.19801765852395,9.571.562,Oct-Dic 2014,90.7548915933398,268.9013576107697,5.049.640,859.413,967.508,1.250.366,3.500.882,-142.2989786081217,7.842.778,20.019178922865034,CORRIENTES,General Paz,Lomas de Vallejos,SI,SI,SI,SI
2788,2017.3617583286073,4.837279227177395,SI,2.756.294,226.285,237.2773939497385,294.1690537760187,9.571.562,Oct-Dic 2014,65.54443487056004,85.41146995685165,5.049.640,859.413,967.508,1.250.366,3.500.882,164.9391948327773,7.842.778,28.796767546331687,CORRIENTES,General Paz,Nuestra Señora del Rosario de Caá Catí,SI,SI,SI,SI
2789,2016.2423560797156,1.7697673394833222,SI,2.756.294,226.285,270.1681439600925,192.17263851840065,9.571.562,Oct-Dic 2014,28.656766629606494,189.13091246098287,5.049.640,859.413,967.508,1.250.366,3.500.882,123.2853767581758,7.842.778,22.613812517755605,CORRIENTES,General Paz,Palmar Grande,SI,SI,SI,SI
2790,2018.2962898476999,2.611551433829558,SI,2.756.294,226.285,219.71475895018423,24.105656767434198,9.571.562,Oct-Dic 2014,-39.4794336104762,129.58527638241225,5.049.640,859.413,967.508,1.250.366,3.500.882,30.612727511674464,7.842.778,14.311958476102433,CORRIENTES,Goya,Colonia Carolina,SI,SI,SI,SI
2791,2017.2128672756426,3.329231571642943,SI,2.756.294,226.285,669.531112304014,105.78534543773407,9.571.562,Oct-Dic 2014,49.30438323527511,344.132265718848,5.049.640,859.413,967.508,1.250.366,3.500.882,142.09754442896246,7.842.778,20.824604952955188,CORRIENTES,Goya,Goya,SI,SI,SI,SI
2792,2020.3577932350836,1.682794997904474,SI,2.756.294,226.285,142.87415039247207,98.96965384297417,9.571.562,Oct-Dic 2014,61.771918001274265,461.4691112436957,5.049.640,859.413,967.508,1.250.366,3.500.882,324.4365148104127,7.842.778,4.033362207037648,CORRIENTES,ItatÍ,Itatí,SI,SI,SI,SI
2793,2017.7230297526974,3.057292095248425,SI,2.756.294,226.285,227.76381531276638,89.94564722141271,9.571.562,Oct-Dic 2014,51.750295965952304,68.69094888764593,5.049.640,859.413,967.508,1.250.366,3.500.882,39.487549282792486,7.842.778,28.32768019127284,CORRIENTES,ItatÍ,Ramada Paso,SI,SI,SI,SI
2794,2013.0341969301219,3.287349451897867,SI,2.756.294,226.285,117.30199297142761,247.20413934933853,9.571.562,Oct-Dic 2014,131.4548990855596,86.86094622392329,5.049.640,859.413,967.508,1.250.366,3.500.882,59.59610760626559,7.842.778,22.57879838124633,CORDOBA,Presidente Roque Sáenz Peña,General Levalle,SI,SI,SI,SI
2795,2024.7072863802277,3.402474404129091,SI,2.756.294,226.285,230.47537057636703,-10.418752241219494,9.571.562,Oct-Dic 2014,43.61640048487441,169.17644533602046,5.049.640,859.413,967.508,1.250.366,3.500.882,93.62992511379667,7.842.778,22.262067879227512,CORDOBA,Presidente Roque Sáenz Peña,La Cesira,SI,SI,SI,SI
2796,2016.7553502182548,2.1090886331440934,SI,2.756.294,226.285,87.68704252852459,124.03800571368794,9.571.562,Oct-Dic 2014,113.44717503746392,507.72801377836316,5.049.640,859.413,967.508,1.250.366,3.500.882,166.3728275444145,7.842.778,25.230345006342866,CORDOBA,Presidente Roque Sáenz Peña,Laboulaye,SI,SI,SI,SI
2797,2016.9087740528983,0.9444171700078128,SI,2.756.294,226.285,85.79348625699012,185.4535399223128,9.571.562,Oct-Dic 2014,53.72725577325921,200.41381109023908,5.049.640,859.413,967.508,1.250.366,3.500.882,218.11427122637215,7.842.778,12.97498018380596,CORDOBA,Presidente Roque Sáenz Peña,Leguizamón,SI,SI,SI,SI
2798,2015.4987077843143,0.8949612266580409,SI,2.756.294,226.285,383.1616549378498,113.7884837047173,9.571.562,Oct-Dic 2014,88.13373217716452,560.4755298904129,5.049.640,859.413,967.508,1.250.366,3.500.882,65.47057271316571,7.842.778,27.781290610633928,CORDOBA,Presidente Roque Sáenz Peña,Melo,SI,SI,SI,SI
2799,2021.7694585798858,2.461590186883512,SI,2.756.294,226.285,296.30469914752075,123.42428456151721,9.571.562,Oct-Dic 2014,154.30302634672623,20.390873633859428,5.049.640,859.413,967.508,1.250.366,3.500.882,78.31373737435086,7.842.778,22.145980764538137,CORDOBA,Presidente Roque Sáenz Peña,Río Bamba,SI,SI,SI,SI
2800,2016.0865593246172,3.647204120671241,SI,2.756.294,226.285,226.2226526266508,163.19745987734797,9.571.562,Oct-Dic 2014,52.64406390571949,202.62820731094735,5.049.640,859.413,967.508,1.250.366,3.500.882,301.34542231251896,7.842.778,5.137455971582909,CORDOBA,Presidente Roque Sáenz Peña,Rosales,SI,SI,SI,SI
2801,2019.359162197581,3.6824283557591184,SI,2.756.294,226.285,228.905762902621,101.51553038197557,9.571.562,Oct-Dic 2014,81.50082367275382,376.4617372471481,5.049.640,859.413,967.508,1.250.366,3.500.882,329.39339087023376,7.842.778,11.756400598730531,CORDOBA,Presidente Roque Sáenz Peña,San Joaquín,SI,SI,SI,SI
2802,2016.5649784898192,3.7121743004392567,SI,2.756.294,226.285,183.92992467799843,127.52975187340381,9.571.562,Oct-Dic 2014,30.25112368436103,-39.407212699969534,5.049.640,859.413,967.508,1.250.366,3.500.882,-0.21571701379620833,7.842.778,29.922403036511334,CORDOBA,Presidente Roque Sáenz Peña,Serrano,SI,SI,SI,SI
2803,2022.0701213626994,2.420252604915665,SI,2.756.294,226.285,208.09804256242035,280.28063847906014,9.571.562,Oct-Dic 2014,57.758109997037266,556.9371269497393,5.049.640,859.413,967.508,1.250.366,3.500.882,13.768703730014849,7.842.778,23.661367049830442,CORDOBA,Presidente Roque Sáenz Peña,Villa Rossi,SI,SI,SI,SI
2804,2014.969296387265,2.4986898754383464,SI,2.756.294,226.285,330.2793966123254,162.10152102671657,9.571.562,Oct-Dic 2014,-25.889584956963127,278.7633423528286,5.049.640,859.413,967.508,1.250.366,3.500.882,276.36404253748753,7.842.778,30.783888358712808,CORDOBA,Punilla,Barrio Santa Isabel,SI,SI,SI,SI
2805,2013.8322377206364,4.376820460529296,SI,2.756.294,226.285,395.47281452974806,107.93627977601287,9.571.562,Oct-Dic 2014,87.09707474345765,248.4432801673551,5.049.640,859.413,967.508,1.250.366,3.500.882,-51.982540487542224,7.842.778,11.575789786005279,CORDOBA,Punilla,Bialet Massé,SI,SI,SI,SI
2806,2017.422832537582,3.0302683226001728,SI,2.756.294,226.285,403.1454915048047,185.27766379336816,9.571.562,Oct-Dic 2014,-82.56978348117312,173.3034169540129,5.049.640,859.413,967.508,1.250.366,3.500.882,240.90336444844687,7.842.778,31.239791896965556,CORDOBA,Punilla,Cabalango,SI,SI,SI,SI
2807,2018.7614726861386,3.888026194355028,SI,2.756.294,226.285,501.3003547087519,214.43172532059177,9.571.562,Oct-Dic 2014,75.3904481069091,406.27200284503783,5.049.640,859.413,967.508,1.250.366,3.500.882,343.994240969173,7.842.778,13.50247175337066,CORDOBA,Tulumba,Lucio V. Mansilla,SI,SI,SI,SI
2808,2021.2180061191946,1.8717227476158989,SI,2.756.294,226.285,276.95807895091815,283.7621661043804,9.571.562,Oct-Dic 2014,93.0665393245129,559.8019860294331,5.049.640,859.413,967.508,1.250.366,3.500.882,110.45081322268067,7.842.778,27.452394032142827,CORDOBA,Tulumba,Rosario del Saladillo,SI,SI,SI,SI
2809,2011.2318550658447,2.539080880737167,SI,2.756.294,226.285,151.5498840692004,131.16385258576025,9.571.562,Oct-Dic 2014,-31.20109206371601,126.01753943893699,5.049.640,859.413,967.508,1.250.366,3.500.882,226.25194096182062,7.842.778,16.64650869467046,CORDOBA,Tulumba,San José de la Dormida,SI,SI,SI,SI
2810,2019.676206691194,3.623207650529248,SI,2.756.294,226.285,206.40470751109243,59.46911569512403,9.571.562,Oct-Dic 2014,29.994651054631493,543.5647091081133,5.049.640,859.413,967.508,1.250.366,3.500.882,138.14009371098564,7.842.778,29.551904113009194,CORDOBA,Tulumba,San José de las Salinas,SI,SI,SI,SI
2811,2021.7442828212024,1.6083485551204997,SI,2.756.294,226.285,66.79383679777638,185.89219162748753,9.571.562,Oct-Dic 2014,15.43008836910829,-48.94254228023897,5.049.640,859.413,967.508,1.250.366,3.500.882,22.167046110671677,7.842.778,33.30655351829182,CORDOBA,Tulumba,San Pedro Norte,SI,SI,SI,SI
2812,2013.5821080721444,2.345156939243016,SI,2.756.294,226.285,503.7932759529281,203.14851192653651,9.571.562,Oct-Dic 2014,-0.009758253572741182,57.502833533651966,5.049.640,859.413,967.508,1.250.366,3.500.882,258.4257189024358,7.842.778,15.278127280906583,CORDOBA,Tulumba,Villa Tulumba,SI,SI,SI,SI
2813,2019.4646972331427,2.3811002093523514,SI,2.756.294,226.285,459.7670646687095,152.12266276800824,9.571.562,Oct-Dic 2014,-60.075356975143315,237.60658274272222,5.049.640,859.413,967.508,1.250.366,3.500.882,76.14882956965536,7.842.778,-4.620900902324017,CORDOBA,Unión,Aldea Santa María,SI,SI,SI,SI
2814,2020.0646861336384,1.8492749603901664,SI,2.756.294,226.285,199.6584488197758,83.14945848552784,9.571.562,Oct-Dic 2014,16.532807532774285,145.2048504704108,5.049.640,859.413,967.508,1.250.366,3.500.882,91.8615452328211,7.842.778,6.333072203064646,CORDOBA,Unión,Alto Alegre,SI,SI,SI,SI
2815,2017.2875874062577,2.1920488709329704,SI,2.756.294,226.285,291.2774584171661,261.61350159367635,9.571.562,Oct-Dic 2014,75.19657453702533,22.387837253128566,5.049.640,859.413,967.508,1.250.366,3.500.882,203.20064785767266,7.842.778,12.067237848391187,CORDOBA,Unión,Ana Zumarán,SI,SI,SI,SI
2816,2018.6588733240865,2.856756208144758,SI,2.756.294,226.285,-106.4124915177677,161.36466401748504,9.571.562,Oct-Dic 2014,129.08204203713916,658.2186201411791,5.049.640,859.413,967.508,1.250.366,3.500.882,19.47782197526206,7.842.778,26.643971149192108,CORDOBA,Unión,Ballesteros,SI,SI,SI,SI
2817,2017.1763792730787,4.114062200821502,SI,2.756.294,226.285,132.64215852810005,335.71669062539985,9.571.562,Oct-Dic 2014,72.25274366961241,293.2814163750951,5.049.640,859.413,967.508,1.250.366,3.500.882,145.35564028538045,7.842.778,37.20592902199459,CORDOBA,Unión,Ballesteros Sur,SI,SI,SI,SI
2818,2020.1070116911537,1.5809730513999374,SI,2.756.294,226.285,398.1125571479556,165.89198440426233,9.571.562,Oct-Dic 2014,-3.656567945047094,271.00063646051694,5.049.640,859.413,967.508,1.250.366,3.500.882,-20.15034371101646,7.842.778,16.162691129394055,CORDOBA,Unión,Bell Ville,SI,SI,SI,SI
2819,2017.9115230051877,0.7639864796106519,SI,2.756.294,226.285,438.65998556371386,73.17901750438139,9.571.562,Oct-Dic 2014,64.78269097177052,362.4232766897712,5.049.640,859.413,967.508,1.250.366,3.500.882,54.72685421850941,7.842.778,3.7115259335969952,CORDOBA,Unión,Benjamín Gould,SI,SI,SI,SI
2820,2016.2702041542102,1.689161602041315,SI,2.756.294,226.285,161.06442911541058,142.03121136785586,9.571.562,Oct-Dic 2014,-16.800556426732577,83.13206565118918,5.049.640,859.413,967.508,1.250.366,3.500.882,99.21837620637783,7.842.778,29.169776710262262,CORRIENTES,Ituzaingó,Colonia Liebig's,SI,SI,SI,SI
2821,2021.2738423631567,1.8206142721142928,SI,2.756.294,226.285,372.40366692239115,214.78690373369727,9.571.562,Oct-Dic 2014,31.669869715572503,274.80759364752663,5.049.640,859.413,967.508,1.250.366,3.500.882,228.2641835808898,7.842.778,27.721089624554395,CORRIENTES,Ituzaingó,Ituzaingó,SI,SI,SI,SI
2822,2018.092616409031,1.5519632066237492,SI,2.756.294,226.285,277.9357004226027,73.47328574068362,9.571.562,Oct-Dic 2014,33.519975133614096,2.0301879122193327,5.049.640,859.413,967.508,1.250.366,3.500.882,252.93245527952865,7.842.778,36.80261071440822,CORRIENTES,Ituzaingó,San Antonio,SI,SI,SI,SI
2823,2023.0237328982582,3.129246676655981,SI,2.756.294,226.285,220.35892298315488,30.88196589847277,9.571.562,Oct-Dic 2014,14.877193101781799,85.8121813961055,5.049.640,859.413,967.508,1.250.366,3.500.882,-174.68470488713749,7.842.778,-7.027832336014132,CORRIENTES,Ituzaingó,San Carlos,SI,SI,SI,SI
2824,2018.8128302483274,2.4160153520934955,SI,2.756.294,226.285,491.03894755529853,190.50697830940425,9.571.562,Oct-Dic 2014,36.75890142811752,20.195835974854504,5.049.640,859.413,967.508,1.250.366,3.500.882,39.25605092671185,7.842.778,31.60482485999332,CORRIENTES,Ituzaingó,Villa Olivari,SI,SI,SI,SI
2825,2013.2633326204293,1.6209778178346799,SI,2.756.294,226.285,292.0435479910667,192.3063377617654,9.571.562,Oct-Dic 2014,141.1692537443289,191.44087611158398,5.049.640,859.413,967.508,1.250.366,3.500.882,143.0789191676533,7.842.778,21.256703661182115,CORRIENTES,Lavalle,Cruz de los Milagros,SI,SI,SI,SI
2826,2016.4186780141272,2.400711212386785,SI,2.756.294,226.285,44.92905260135578,193.98598777982932,9.571.562,Oct-Dic 2014,159.2115182685643,480.6246557617433,5.049.640,859.413,967.508,1.250.366,3.500.882,131.3119470538305,7.842.778,48.83202112442591,CORRIENTES,Lavalle,Gobernador Juan E. Martínez,SI,SI,SI,SI
2827,2018.6454378858298,2.3223047227917886,SI,2.756.294,226.285,92.02209148455051,90.93661839249796,9.571.562,Oct-Dic 2014,-53.834482638148295,243.09591907129345,5.049.640,859.413,967.508,1.250.366,3.500.882,357.0142864144076,7.842.778,25.65926068860538,CORRIENTES,Lavalle,Lavalle,SI,SI,SI,SI
2828,2014.595756963632,0.789858694831834,SI,2.756.294,226.285,121.4685488785117,118.30137968630794,9.571.562,Oct-Dic 2014,-2.945718625324787,678.895355609452,5.049.640,859.413,967.508,1.250.366,3.500.882,265.884169023519,7.842.778,26.51609079368044,CORRIENTES,Lavalle,Santa Lucía,SI,SI,SI,SI
2829,2017.0698140108777,1.4937030474331818,SI,2.756.294,226.285,193.31774287031652,90.33691662418042,9.571.562,Oct-Dic 2014,73.4340153641835,446.57042228183144,5.049.640,859.413,967.508,1.250.366,3.500.882,126.88485000124035,7.842.778,22.19283037996173,CORRIENTES,Lavalle,Villa Córdoba,SI,SI,SI,SI
2830,2021.6944938482375,3.2956207654919525,SI,2.756.294,226.285,533.4308162167083,260.87665906594776,9.571.562,Oct-Dic 2014,-63.25376623958474,525.8332346132079,5.049.640,859.413,967.508,1.250.366,3.500.882,94.2176047033166,7.842.778,16.31171536938721,CORRIENTES,Lavalle,Yatayti Calle,SI,SI,SI,SI
2831,2017.124480382458,4.10123573699158,SI,2.756.294,226.285,172.10521967606803,287.8159161810013,9.571.562,Oct-Dic 2014,24.577304156698283,-97.16439016641851,5.049.640,859.413,967.508,1.250.366,3.500.882,173.51025329206306,7.842.778,37.39338656318796,CORRIENTES,Mburucuyá,Mburucuyá,SI,SI,SI,SI
2832,2020.285692400799,0.7950440058008552,SI,2.756.294,226.285,411.5921130715517,218.8094628273523,9.571.562,Oct-Dic 2014,20.348582818674362,196.40230939643095,5.049.640,859.413,967.508,1.250.366,3.500.882,81.38187570006696,7.842.778,27.594408948207278,CORRIENTES,Mercedes,Felipe Yofré,SI,SI,SI,SI
2833,2015.93267524039,2.5807329968290573,SI,2.756.294,226.285,99.49641445647893,219.67955840167647,9.571.562,Oct-Dic 2014,43.31002371687545,263.564004009954,5.049.640,859.413,967.508,1.250.366,3.500.882,202.37336877193377,7.842.778,29.32433156510485,CORRIENTES,Mercedes,Mariano I. Loza (Est. Justino Solari),SI,SI,SI,SI
